1,0.0000077000
2,0.0000129000
3,0.0000109000
4,0.0000130000
5,0.0000131000
6,0.0000126000
7,0.0000180000
8,0.0000139000
9,0.0000134000
10,0.0000132000
11,0.0000144000
12,0.0000122000
13,0.0000140000
14,0.0000160000
15,0.0000134000
16,0.0000183000
17,0.0000234000
18,0.0000212000
19,0.0000197000
20,0.0000191000
21,0.0000272000
22,0.0000257000
23,0.0000142000
24,0.0000158000
25,0.0000196000
26,0.0000138000
27,0.0000143000
28,0.0000135000
29,0.0000090000
30,0.0000181000
31,0.0000166000
32,0.0000211000
33,0.0000171000
34,0.0000152000
35,0.0000148000
36,0.0000087000
37,0.0000112000
38,0.0000095000
39,0.0000163000
40,0.0000092000
41,0.0000107000
42,0.0000095000
43,0.0000123000
44,0.0000096000
45,0.0000098000
46,0.0000090000
47,0.0000099000
48,0.0000133000
49,0.0000115000
50,0.0000104000
51,0.0000100000
52,0.0000098000
53,0.0000101000
54,0.0000105000
55,0.0000127000
56,0.0000097000
57,0.0000180000
58,0.0000237000
59,0.0000160000
60,0.0000155000
61,0.0000157000
62,0.0000241000
63,0.0000154000
64,0.0000153000
65,0.0000100000
66,0.0000254000
67,0.0000157000
68,0.0000221000
69,0.0000166000
70,0.0000162000
71,0.0000161000
72,0.0000264000
73,0.0000108000
74,0.0000119000
75,0.0000123000
76,0.0000148000
77,0.0000119000
78,0.0000151000
79,0.0000147000
80,0.0000120000
81,0.0000119000
82,0.0000114000
83,0.0000120000
84,0.0000188000
85,0.0000119000
86,0.0000137000
87,0.0000124000
88,0.0000127000
89,0.0000255000
90,0.0000128000
91,0.0000158000
92,0.0000123000
93,0.0000130000
94,0.0000135000
95,0.0000164000
96,0.0000129000
97,0.0000133000
98,0.0000125000
99,0.0000133000
101,0.0000118000
103,0.0000136000
105,0.0000132000
107,0.0000132000
109,0.0000188000
111,0.0000132000
113,0.0000131000
115,0.0000140000
117,0.0000161000
119,0.0000142000
121,0.0000141000
123,0.0000171000
125,0.0000162000
127,0.0000162000
129,0.0000156000
131,0.0000147000
133,0.0000148000
135,0.0000201000
137,0.0000213000
139,0.0000193000
141,0.0000197000
143,0.0000364000
145,0.0000215000
147,0.0000157000
149,0.0000154000
151,0.0000163000
153,0.0000160000
155,0.0000165000
157,0.0000160000
159,0.0000181000
161,0.0000237000
163,0.0000971000
165,0.0000176000
167,0.0000234000
169,0.0000180000
171,0.0000199000
173,0.0000248000
175,0.0000358000
177,0.0000259000
179,0.0000242000
181,0.0000285000
183,0.0000225000
185,0.0000244000
187,0.0000227000
189,0.0000231000
191,0.0000254000
193,0.0000239000
195,0.0000255000
197,0.0000238000
199,0.0000273000
202,0.0000244000
205,0.0000246000
208,0.0000249000
211,0.0000246000
214,0.0000256000
217,0.0000253000
220,0.0000378000
223,0.0000258000
226,0.0000253000
229,0.0000267000
232,0.0000281000
235,0.0000268000
238,0.0000271000
241,0.0000296000
244,0.0000277000
247,0.0000271000
250,0.0000271000
253,0.0000329000
256,0.0000287000
259,0.0000697000
262,0.0000285000
265,0.0000300000
268,0.0000316000
271,0.0000292000
274,0.0000302000
277,0.0000301000
280,0.0000298000
283,0.0000382000
286,0.0000298000
289,0.0000312000
292,0.0000309000
295,0.0000330000
298,0.0000295000
301,0.0000344000
305,0.0000328000
309,0.0000341000
313,0.0000303000
317,0.0000340000
321,0.0000448000
325,0.0000336000
329,0.0000333000
333,0.0000335000
337,0.0000326000
341,0.0000327000
345,0.0000336000
349,0.0000345000
353,0.0000378000
357,0.0000391000
361,0.0000373000
365,0.0000353000
369,0.0000372000
373,0.0000375000
